algo_tag,algo,FND,HND,LND,func_life_pdr85,drop_p,total_p,pdr,drop_rate,timely_transfer_rate,energy_rate,energy_per_delivered,throughput_bits_per_round,avg_ch_per_round,avg_cluster_size,avg_hops_to_bs,malicious_delay,malicious_drop,blacklisted_malicious,blacklisted_normal,false_blacklist_events,control_overhead_bits,rounds_run,seed
TRAIL,TRAIL,821,977,8518,980,20685,90743,0.7720485326691866,0.2279514673308134,0.935667589711382,0.8759138806597453,0.0007133477004205623,32898.80253580653,1.8168584174688893,4.418859829253993,1.1802221016871735,2247,9267,30,0,0,39426200,8518,44
SHEER,SHEER,1277,1289,12199,300,21455,88491,0.757545965126397,0.24245403487360295,0.9084372575929351,0.8339078306703807,0.0007454706684873523,21980.81809984425,1.5666038199852448,2.6485238836907,1.0,3651,13017,25,0,0,39230000,12199,45
ACTAR,ACTAR,821,946,7943,300,21204,86014,0.7534819913037413,0.24651800869625873,0.8937663940749885,0.8227119153664362,0.0007711170854800434,32637.54249024298,1.8151831801586302,2.8955939586872472,1.6547754976083937,2651,18199,16,0,0,37232800,7943,45
TFSM_DPC,TFSM_DPC,611,1154,9219,300,20240,81546,0.7517965320187379,0.24820346798126214,0.9037777705281702,0.8350526947546328,0.0008012426441920954,26599.848139711467,1.727193838811151,3.116807571499287,1.807865461781881,2795,14897,25,0,0,35830000,9219,45
DST_WOA,DST_WOA,766,1392,10949,363,20690,89445,0.7686846665548661,0.23131533344513389,0.9245436695513054,0.8589963516227904,0.0007267977304451129,25118.275641611104,1.478399853867933,3.580722744847323,1.2507890335248346,2972,11917,25,0,0,39028400,10949,45
TRAIL,TRAIL,862,922,10675,920,19506,89089,0.7810504102638934,0.21894958973610656,0.9380164695399739,0.8836998671324423,0.0007181535627934304,26073.25526932084,1.6321311475409837,3.552166100618092,1.2181279910322924,2905,8696,30,0,0,39136800,10675,45
SHEER,SHEER,1276,1290,8202,300,22258,88019,0.747122780308797,0.252877219691203,0.888855096485759,0.8152622737669374,0.0007599492934667597,32070.714459887833,1.9070958302852963,2.9957015420164668,1.0,2562,14427,21,0,0,38256400,8202,46
ACTAR,ACTAR,840,973,7283,300,21454,85763,0.7498455044716253,0.25015449552837465,0.8835777262902549,0.8162226166052118,0.0007770553309970087,35320.06041466429,1.8997665797061651,2.9700629259979796,1.62911878586201,2465,16624,14,0,0,37080000,7283,46
TFSM_DPC,TFSM_DPC,580,1082,6167,300,20746,81916,0.7467405635040774,0.25325943649592264,0.8973843387281347,0.8251823396641638,0.0008118719549525155,39675.69320577266,2.125020269174639,4.0998825331163005,1.7955860716037273,1981,15103,21,0,0,35405400,6167,46
DST_WOA,DST_WOA,636,1460,8249,732,21576,90197,0.7607902701863698,0.2392097298136302,0.9232742163477653,0.8531836064008848,0.0007283899649623344,33274.82119044733,1.6603224633288884,4.316581807895903,1.2309205636758427,2152,12204,22,0,0,38862800,8249,46
TRAIL,TRAIL,777,968,9006,964,20107,89628,0.775661623599768,0.22433837640023202,0.932394528272033,0.8792101465489912,0.0007188356276100615,30877.637130801686,1.7577170775038864,4.124494932846963,1.2787503056630372,2447,8877,30,0,0,39039000,9006,46
SHEER,SHEER,1368,1383,8421,300,22195,88227,0.7484330193704875,0.25156698062951255,0.8999727404894596,0.8217983326803477,0.0007568089765548198,31365.39603372521,1.9169932312076952,3.1030687170961477,1.0,2612,13849,25,0,0,38527000,8421,47
ACTAR,ACTAR,852,1003,6326,300,21261,86836,0.7551591505827077,0.24484084941729234,0.8988638963019443,0.8239268149875673,0.0007621473146234908,41463.80018969333,2.0249762883338605,3.487676212237547,1.6139382386580252,2048,16902,18,0,0,37197400,6326,47
TFSM_DPC,TFSM_DPC,665,1199,7342,300,19719,81587,0.7583070832362999,0.24169291676370008,0.9034557444882654,0.8374870789414898,0.0008045775818382917,33706.34704440207,2.003813674748025,3.3407966165542438,1.776734337622034,2328,14400,26,0,0,35389800,7342,47
DST_WOA,DST_WOA,685,1522,9581,300,20278,87968,0.7694843579483448,0.2305156420516552,0.9201506869552372,0.8548899025685498,0.0007381971936257543,28260.09811084438,1.6092265943012212,3.6023205650071315,1.2262520313192495,2450,12473,22,0,0,38293400,9581,47
TRAIL,TRAIL,821,1059,9226,1056,19318,88466,0.7816336219564578,0.2183663780435422,0.9421675247295656,0.8840972425373749,0.000722738203400699,29979.622805115978,1.7902666377628442,3.8825540724901217,1.2320674495285475,2487,8490,30,0,0,38712800,9226,47
SHEER,SHEER,1262,1279,10152,300,21227,88353,0.7597478297284755,0.24025217027152446,0.9040759169323362,0.835472652621117,0.0007445236569103035,26448.384554767534,1.6885342789598108,2.956230182183195,1.0,3234,12892,24,0,0,38718200,10152,48
ACTAR,ACTAR,828,960,8093,300,20914,86402,0.7579454179301405,0.24205458206985953,0.9029440508184705,0.8314155720728303,0.0007631695512852108,32367.725194612627,1.7559619424193749,3.2278024459168644,1.64449975568043,2458,16099,20,0,0,37370000,8093,48
TFSM_DPC,TFSM_DPC,643,1175,7975,300,19951,82558,0.7583395915598731,0.24166040844012693,0.9042918523487788,0.8378620829816253,0.0007945149667535382,31401.63009404389,1.860564263322884,3.497032366449293,1.7694826457105435,2432,14688,25,0,0,36014600,7975,48
DST_WOA,DST_WOA,656,1483,9022,790,21730,90344,0.7594748959532454,0.24052510404675465,0.9246072230157111,0.8502970084073763,0.0007282884677555459,30420.749279538904,1.5801374418089116,4.369801596098428,1.259349403911738,2276,12553,26,0,0,38941200,9022,48
TRAIL,TRAIL,849,943,9313,936,19676,89198,0.7794120944415794,0.22058790555842056,0.9355168148212076,0.8786784980712944,0.0007187426556180251,29860.195425748952,1.7319875442929238,3.9784738437836538,1.2042375075515663,2528,8971,30,0,0,38928000,9313,48
SHEER,SHEER,1306,1320,10650,300,21634,87714,0.7533575027931687,0.2466424972068313,0.8918886198547216,0.8205457622742376,0.0007562391192308958,24818.779342723006,1.6982159624413145,2.446350883076237,1.0,3448,14030,17,0,0,38309200,10650,49
ACTAR,ACTAR,855,955,7555,300,20549,86328,0.7619659901769994,0.2380340098230006,0.8960002432387236,0.829614682390414,0.0007597650605694717,34826.737260092654,1.885373924553276,2.8995179315132984,1.6378631478131318,2564,16205,16,0,0,36996400,7555,49
TFSM_DPC,TFSM_DPC,623,1156,9228,300,18682,81237,0.7700308972512525,0.2299691027487475,0.912556949884102,0.847614516069417,0.0007967885671516979,27115.30125704378,1.7647377546597312,2.7936963806193322,1.7796179362161297,2889,13121,19,0,0,35543200,9228,49
DST_WOA,DST_WOA,671,1497,9474,532,20733,90511,0.7709339196340776,0.22906608036592235,0.9246467367938319,0.8646122211472458,0.0007161247479426533,29460.840194215747,1.5521427063542326,4.14828653859686,1.225844822150248,2417,11196,26,0,0,38771000,9474,49
TRAIL,TRAIL,807,976,11176,973,19538,89065,0.7806321226070847,0.2193678773929153,0.9397500251700778,0.8835440107132483,0.0007187496872842963,24884.395132426627,1.6297423049391553,3.421177302253611,1.2032160167992292,3073,8636,30,0,0,38782000,11176,49
SHEER,SHEER,1280,1296,10165,300,22103,87239,0.7466385446875824,0.2533614553124176,0.9070713583886023,0.8186402699357151,0.0007672253082867464,25631.480570585343,1.6912936546974915,2.8735009252102213,1.0,3120,14042,23,0,0,38348200,10165,50
ACTAR,ACTAR,839,972,6622,300,20774,85232,0.7562652524873287,0.24373474751267132,0.8958391510751187,0.8212909279506171,0.0007751934785240037,38935.66898218061,2.009211718514044,2.9837413102854082,1.6536349250674858,2320,17116,13,0,0,36540400,6622,50
TFSM_DPC,TFSM_DPC,612,1115,6762,300,19166,80128,0.7608077076677316,0.23919229233226835,0.9073849283160001,0.8318893103411696,0.0008196397067493289,36061.52026027803,2.085329784087548,3.268186496769875,1.7851612479905514,2139,14353,19,0,0,34890800,6762,50
DST_WOA,DST_WOA,680,1539,5590,300,21919,90760,0.7584949316879682,0.24150506831203178,0.9165904039743757,0.8501873660454978,0.0007259463027934193,49260.107334525936,1.933989266547406,6.493228980322002,1.2495605816301332,1358,12549,29,0,0,38492200,5590,50
TRAIL,TRAIL,814,965,8855,945,19151,88189,0.7828413974531971,0.21715860254680286,0.9318925808974767,0.884627505976555,0.0007237227640853258,31185.996612083567,1.7731225296442688,4.090669537501836,1.2113908282395203,2492,8403,30,0,0,38433800,8855,50
SHEER,SHEER,1339,1355,12835,300,20438,84815,0.7590284737369569,0.24097152626304308,0.9000574739425571,0.8308473815240337,0.0007762438542284147,20062.952863264512,1.570393455395403,2.2846704509618436,1.0,3967,12708,22,0,0,37914200,12835,51
ACTAR,ACTAR,834,949,5730,300,21116,85594,0.7533004649858634,0.24669953501413655,0.8829368156580539,0.8217035604407159,0.0007750680469979233,45010.8202443281,2.1602094240837695,3.6166410489839818,1.6451192654859021,2020,17415,15,0,0,36664000,5730,51
TFSM_DPC,TFSM_DPC,607,1207,8419,300,19343,79002,0.7551580972633605,0.24484190273663953,0.9117484369499992,0.833936479295384,0.0008313922650689873,28344.934077681435,1.8579403729659105,3.027586809267687,1.742888751068573,2532,14198,21,0,0,34660200,8419,51
DST_WOA,DST_WOA,650,1503,10371,300,20753,87656,0.7632449575613763,0.23675504243862366,0.9155194834312362,0.8554561238221904,0.0007468569117017617,25803.876193231124,1.5340854305274323,3.651419020988011,1.2253112715423822,2811,11840,25,0,0,38199200,10371,51
TRAIL,TRAIL,756,1007,11204,993,19930,87038,0.7710195546772673,0.22898044532273265,0.9395154079990463,0.8761132516190752,0.0007445557746059801,23958.586219207427,1.6104069975008926,3.441192558036989,1.288579603027955,2942,8863,30,0,0,38382400,11204,51
