round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,8,21,5,1,1,0.6666666666666666
2,100,7,42,13,1,1,0.8333333333333334
3,100,7,64,19,2,1,0.796875
4,100,7,82,27,2,7,0.8414634146341463
5,100,7,98,39,2,13,0.8673469387755102
6,100,7,120,45,2,13,0.8916666666666667
7,100,7,144,47,3,13,0.8611111111111112
8,100,7,167,51,4,13,0.8383233532934131
9,100,7,182,64,4,20,0.8516483516483516
10,100,7,198,75,4,27,0.8636363636363636
11,100,7,216,83,4,33,0.875
12,100,7,239,87,5,33,0.8577405857740585
13,100,7,254,100,5,40,0.8661417322834646
14,100,7,271,109,5,47,0.8745387453874539
15,100,7,287,122,5,52,0.8815331010452961
16,100,7,305,130,5,58,0.8885245901639345
17,100,7,323,137,5,65,0.8947368421052632
18,100,7,345,143,6,65,0.881159420289855
19,100,7,362,153,6,71,0.8867403314917127
20,100,7,384,159,7,71,0.875
21,100,7,399,173,7,77,0.8796992481203008
22,100,7,415,185,7,83,0.8843373493975903
23,100,7,431,191,7,85,0.888631090487239
24,100,7,453,197,8,85,0.8807947019867549
25,100,7,469,208,8,92,0.8848614072494669
26,100,7,492,212,8,92,0.8902439024390244
27,100,7,509,221,8,99,0.8939096267190569
28,100,7,532,225,9,99,0.8853383458646616
29,100,7,549,234,9,106,0.8888888888888888
30,100,7,565,245,9,113,0.8920353982300885
31,100,7,588,249,10,113,0.8843537414965986
32,100,7,604,260,10,120,0.8874172185430463
33,100,7,620,271,10,127,0.8903225806451613
34,100,7,637,276,10,130,0.8932496075353218
35,100,7,654,285,10,137,0.8960244648318043
36,100,7,673,289,10,137,0.8989598811292719
37,100,7,693,291,10,137,0.9018759018759018
38,100,7,713,293,10,137,0.9046283309957924
39,100,7,733,295,10,137,0.9072305593451568
40,100,7,752,299,10,137,0.9095744680851063
41,100,7,771,303,10,137,0.9118028534370947
42,100,7,791,305,10,137,0.9140328697850821
43,100,7,810,309,10,137,0.9160493827160494
44,100,7,830,311,10,137,0.9180722891566265
45,100,7,851,311,10,137,0.9200940070505288
46,100,7,872,311,10,137,0.9220183486238532
47,100,7,893,311,10,137,0.9238521836506159
48,100,7,913,313,10,137,0.9255202628696605
49,100,7,932,317,10,137,0.927038626609442
50,100,7,951,321,10,137,0.9284963196635121
51,100,7,971,323,10,137,0.9299691040164778
52,100,7,990,327,10,137,0.9313131313131313
53,100,7,1009,331,10,137,0.9326065411298315
54,100,7,1029,333,10,137,0.9339164237123421
55,100,7,1049,335,10,137,0.9351763584366063
56,100,7,1068,339,10,137,0.9363295880149812
57,100,7,1089,339,10,137,0.9375573921028466
58,100,7,1109,341,10,137,0.9386834986474302
59,100,7,1130,341,10,137,0.9398230088495575
60,100,7,1155,345,10,137,0.9411255411255411
61,100,7,1178,353,10,137,0.9422750424448217
62,100,7,1203,357,10,137,0.943474646716542
63,100,7,1226,365,10,137,0.9445350734094616
64,100,7,1251,369,10,137,0.9456434852118305
65,100,7,1276,373,10,137,0.9467084639498433
66,100,7,1300,379,10,137,0.9476923076923077
67,100,7,1323,387,10,137,0.9486016628873771
68,100,7,1350,387,10,137,0.9496296296296296
69,100,7,1373,395,10,137,0.9504734158776402
70,100,7,1398,399,10,137,0.9513590844062947
71,100,7,1422,405,10,137,0.9521800281293952
72,100,7,1444,415,10,137,0.9529085872576177
73,100,7,1466,425,10,137,0.9536152796725784
74,100,7,1491,429,10,137,0.95439302481556
75,100,7,1516,433,10,137,0.9551451187335093
76,100,7,1541,437,10,137,0.9558728098637248
77,100,7,1563,447,10,137,0.9564939219449776
78,100,7,1590,447,10,137,0.9572327044025157
79,100,7,1614,453,10,137,0.9578686493184635
80,100,7,1641,453,10,137,0.9585618525289458
81,100,7,1667,455,10,137,0.9592081583683263
82,100,7,1693,457,10,137,0.9598346131128175
83,100,7,1717,463,10,137,0.9603960396039604
84,100,7,1739,473,10,137,0.960897067280046
85,100,7,1763,479,10,137,0.9614293817356778
86,100,7,1788,483,10,137,0.9619686800894854
87,100,7,1813,487,10,137,0.9624931053502482
88,100,7,1837,492,10,138,0.9629831246597713
89,100,7,1863,494,10,138,0.9634997316156736
90,100,7,1880,508,10,144,0.9638297872340426
91,100,7,1898,520,10,150,0.964172813487882
92,100,7,1915,532,10,156,0.9644908616187989
93,100,7,1938,538,10,158,0.9649122807017544
94,100,7,1953,554,10,164,0.9651817716333846
95,100,7,1973,566,11,164,0.9645210339584389
96,100,7,1993,574,11,170,0.9648770697441044
97,100,7,2017,576,13,170,0.9588497768963807
98,100,7,2035,586,13,174,0.9592137592137592
