round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,15,42,61,2,33,0.8809523809523809
2,100,18,89,113,3,57,0.8314606741573034
3,100,14,155,148,4,70,0.8709677419354839
4,100,16,207,189,6,95,0.8647342995169082
5,100,13,270,222,8,112,0.8333333333333334
6,100,9,309,285,8,153,0.8543689320388349
7,100,9,363,322,9,168,0.8512396694214877
8,100,9,418,344,13,168,0.80622009569378
9,100,9,472,390,13,182,0.8283898305084746
10,100,11,523,430,15,202,0.8374760994263862
11,100,9,570,474,17,224,0.8157894736842105
12,100,10,592,540,17,264,0.8226351351351351
13,100,8,644,574,17,282,0.8369565217391305
14,100,8,688,620,18,302,0.8328488372093024
15,100,10,744,649,19,317,0.8413978494623656
16,100,9,818,671,20,317,0.8508557457212714
17,100,8,858,725,20,353,0.8578088578088578
18,100,8,915,745,22,353,0.8666666666666667
19,100,8,978,773,22,353,0.8752556237218814
20,100,8,1044,801,22,353,0.8831417624521073
21,100,10,1094,843,24,365,0.8784277879341865
22,100,7,1139,861,24,365,0.8832309043020193
23,100,7,1174,901,24,389,0.8867120954003407
24,100,7,1225,935,24,403,0.8914285714285715
25,100,7,1280,972,25,420,0.88828125
26,100,9,1338,1010,25,424,0.8931240657698056
27,100,7,1405,1026,25,424,0.898220640569395
28,100,7,1457,1062,25,440,0.9018531228551819
29,100,7,1512,1084,25,440,0.9054232804232805
30,100,7,1572,1102,26,440,0.9033078880407125
31,100,7,1617,1129,27,455,0.9035250463821892
32,100,7,1683,1156,27,458,0.9073083778966132
33,100,6,1740,1168,28,458,0.9028735632183909
34,100,6,1783,1201,28,475,0.9052159282108806
35,100,6,1831,1237,28,487,0.9077007099945386
36,100,6,1896,1257,28,487,0.9108649789029536
37,100,6,1974,1275,29,487,0.9093211752786221
38,100,6,2030,1297,29,489,0.9118226600985222
39,100,8,2090,1323,29,493,0.9143540669856459
40,100,8,2160,1345,30,493,0.9115740740740741
41,100,6,2209,1375,30,505,0.9135355364418288
42,100,6,2275,1395,30,505,0.916043956043956
43,100,6,2333,1416,30,510,0.9181311615945135
44,100,6,2397,1448,30,510,0.9203170629954109
45,100,6,2457,1476,30,510,0.9222629222629223
46,100,8,2514,1507,30,515,0.9240254574383453
47,100,9,2569,1556,30,530,0.9256520046710782
48,100,9,2630,1578,30,534,0.9273764258555133
49,100,6,2675,1602,30,544,0.9285981308411215
50,100,6,2736,1628,30,556,0.9301900584795322
51,100,6,2795,1658,30,556,0.9316636851520572
52,100,6,2857,1678,30,556,0.9331466573328666
53,100,6,2917,1694,30,556,0.9345217689406925
54,100,6,2980,1712,30,556,0.9359060402684564
55,100,6,3027,1756,30,582,0.9369012223323423
56,100,6,3081,1786,30,594,0.9380071405387861
57,100,6,3153,1800,30,594,0.9394227719632097
58,100,6,3216,1816,30,594,0.9406094527363185
59,100,6,3265,1842,30,594,0.9415007656967841
60,100,8,3330,1860,30,594,0.9426426426426426
61,100,6,3399,1874,30,594,0.9438070020594292
62,100,7,3469,1892,30,594,0.9449409051599885
63,100,6,3544,1910,30,594,0.9461060948081265
64,100,6,3613,1928,30,594,0.9471353445889842
65,100,6,3677,1962,30,594,0.9480554800108785
66,100,9,3751,1982,30,594,0.9490802452679286
67,100,6,3776,1992,30,594,0.949417372881356
68,100,6,3821,2002,30,594,0.9500130855796912
69,100,6,3877,2010,30,594,0.9507351044622131
70,100,6,3938,2024,30,594,0.9514982224479431
71,100,6,4013,2038,30,594,0.9524046847744829
72,100,8,4077,2064,30,594,0.9531518273240127
73,100,6,4109,2086,30,594,0.9535166707228035
74,100,6,4161,2102,30,594,0.9540975726988704
75,100,6,4212,2114,30,594,0.954653371320038
76,100,6,4236,2122,30,594,0.9549102927289896
77,100,7,4301,2140,30,594,0.9555917228551499
78,100,7,4371,2158,30,594,0.9563029055136124
79,100,6,4440,2168,30,594,0.956981981981982
80,100,6,4494,2188,30,594,0.9574988874054294
81,100,6,4533,2204,30,594,0.957864548863887
82,100,6,4580,2216,30,594,0.9582969432314411
83,100,7,4640,2224,30,594,0.9588362068965517
84,100,9,4699,2240,30,594,0.9593530538412428
85,100,6,4736,2250,30,594,0.9596706081081081
86,100,6,4794,2264,30,594,0.9601585314977055
87,100,7,4866,2288,30,594,0.9607480476777641
88,100,6,4909,2306,30,594,0.961091872071705
89,100,6,4966,2320,30,594,0.9615384615384616
90,100,6,5013,2332,30,594,0.9618990624376621
91,100,6,5039,2344,30,594,0.9620956538995833
92,100,6,5118,2354,30,594,0.9626807346619773
93,100,8,5183,2376,30,594,0.9631487555469805
94,100,6,5246,2392,30,594,0.9635913076629813
