round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,14,55,28,3,18,0.8
2,100,18,113,55,7,31,0.7787610619469026
3,100,8,169,79,9,41,0.8165680473372781
4,100,9,219,130,9,80,0.8584474885844748
5,100,8,276,183,9,113,0.8876811594202898
6,100,7,323,212,10,128,0.8947368421052632
7,100,10,393,242,13,142,0.821882951653944
8,100,7,428,297,14,187,0.8200934579439252
9,100,12,494,326,15,202,0.8360323886639676
10,100,11,547,365,16,217,0.8391224862888482
11,100,9,597,389,16,225,0.8525963149078727
12,100,10,635,441,19,257,0.8377952755905512
13,100,7,693,453,21,257,0.7922077922077922
14,100,9,752,480,21,270,0.8085106382978723
15,100,8,822,492,21,270,0.8248175182481752
16,100,7,874,513,23,285,0.8192219679633868
17,100,9,924,548,25,304,0.8138528138528138
18,100,11,978,594,27,326,0.8139059304703476
19,100,7,1026,611,27,331,0.8226120857699805
20,100,7,1061,659,27,361,0.8284637134778511
21,100,10,1115,681,28,365,0.8331838565022421
22,100,9,1184,704,29,380,0.8319256756756757
23,100,9,1232,746,30,408,0.8319805194805194
24,100,7,1259,797,31,445,0.8173153296266878
25,100,7,1314,824,31,456,0.8249619482496194
26,100,14,1382,855,32,469,0.829232995658466
27,100,9,1431,900,32,494,0.8350803633822502
28,100,6,1442,946,32,528,0.8363384188626907
29,100,6,1504,973,32,547,0.8430851063829787
30,100,7,1550,993,33,563,0.8406451612903226
31,100,7,1601,1040,33,584,0.8457214241099313
32,100,9,1660,1077,33,609,0.8512048192771084
33,100,12,1709,1109,34,625,0.8537156231714453
34,100,9,1780,1142,35,644,0.854494382022472
35,100,8,1815,1203,35,685,0.8573002754820936
36,100,9,1859,1260,35,728,0.8606777837547068
37,100,8,1882,1315,35,769,0.8623804463336876
38,100,7,1931,1360,35,790,0.865872604867944
39,100,8,1988,1384,37,798,0.863682092555332
40,100,7,2052,1427,38,827,0.8557504873294347
41,100,16,2108,1469,39,841,0.857685009487666
42,100,7,2159,1493,41,847,0.8503937007874016
43,100,7,2184,1547,43,879,0.847985347985348
44,100,7,2204,1609,43,931,0.8493647912885662
45,100,11,2244,1688,43,986,0.8520499108734403
46,100,7,2290,1710,45,998,0.8467248908296944
47,100,10,2342,1739,46,1011,0.8488471391972673
48,100,8,2405,1749,47,1011,0.8395010395010395
49,100,15,2471,1792,47,1036,0.8437879401052205
50,100,8,2525,1818,47,1046,0.8471287128712871
51,100,11,2576,1867,50,1079,0.844332298136646
52,100,9,2632,1875,53,1079,0.8404255319148937
53,100,9,2638,1942,53,1136,0.8407884761182715
54,100,7,2689,1975,53,1153,0.8438081071030122
55,100,7,2738,2001,55,1165,0.8371073776479182
56,100,6,2808,2017,55,1165,0.8411680911680912
57,100,14,2866,2053,57,1181,0.842986741102582
58,100,10,2919,2095,57,1211,0.8458376156217883
59,100,7,2986,2115,60,1219,0.8395847287340924
60,100,7,3044,2134,60,1232,0.8426412614980289
61,100,7,3100,2168,60,1244,0.8454838709677419
62,100,7,3151,2197,61,1259,0.8457632497619804
63,100,7,3183,2256,61,1302,0.8473138548539114
64,100,11,3243,2293,62,1323,0.8482886216466234
65,100,10,3299,2326,63,1342,0.8487420430433464
66,100,7,3334,2380,63,1386,0.8503299340131973
67,100,10,3380,2419,63,1405,0.8523668639053255
68,100,8,3435,2441,63,1415,0.8547307132459971
69,100,9,3504,2453,64,1415,0.8567351598173516
70,100,8,3560,2476,65,1422,0.8567415730337079
71,100,9,3581,2522,66,1460,0.8561854230661826
72,100,8,3630,2583,67,1501,0.8559228650137741
73,100,7,3679,2602,69,1510,0.8562109268823049
74,100,17,3735,2643,71,1523,0.8564926372155288
75,100,7,3815,2659,73,1523,0.8558322411533421
76,100,10,3857,2681,73,1535,0.8574021260046668
77,100,6,3914,2708,74,1548,0.8561573837506388
78,100,9,3944,2763,75,1585,0.8569979716024341
79,100,10,4009,2785,76,1585,0.8588176602644051
80,100,7,4059,2815,76,1603,0.8605567873860557
81,100,7,4108,2848,76,1616,0.8622200584225901
82,100,10,4160,2883,77,1633,0.8622596153846154
83,100,9,4230,2900,77,1638,0.8645390070921986
84,100,10,4275,2966,78,1690,0.864561403508772
85,100,7,4304,3016,81,1734,0.8598977695167286
86,100,7,4376,3037,84,1739,0.8553473491773309
87,100,14,4436,3064,85,1752,0.8566275924256087
88,100,6,4469,3087,86,1757,0.8563437010516894
89,100,7,4541,3091,90,1757,0.8495926007487338
90,100,10,4583,3154,92,1800,0.8492253982107789
91,100,7,4637,3183,93,1813,0.8488246711235713
92,100,7,4699,3216,95,1828,0.8452862311130027
93,100,8,4755,3243,98,1837,0.8422712933753943
94,100,10,4821,3257,99,1837,0.8427712092926779
95,100,8,4872,3300,100,1858,0.8429802955665024
96,100,7,4901,3369,102,1911,0.8418690063252398
97,100,10,4974,3390,104,1918,0.8413751507840772
98,100,7,5011,3441,104,1949,0.842546397924566
99,100,10,5049,3480,105,1982,0.8417508417508418
