round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,5,47,33,0,29,1.0
2,100,5,107,53,0,41,1.0
3,100,5,166,61,2,41,0.8795180722891566
4,100,5,236,69,2,41,0.9152542372881356
5,100,5,290,81,2,43,0.9310344827586207
6,100,5,319,125,2,75,0.9373040752351097
7,100,5,372,151,2,93,0.946236559139785
8,100,5,416,184,3,122,0.9230769230769231
9,100,5,480,194,3,122,0.9333333333333333
10,100,5,548,206,3,122,0.9416058394160584
11,100,5,626,218,3,122,0.9488817891373802
12,100,5,652,246,3,148,0.950920245398773
13,100,5,690,252,4,148,0.9420289855072463
14,100,5,705,294,5,186,0.9418439716312057
15,100,5,751,321,5,199,0.9454061251664447
16,100,5,818,325,6,199,0.9388753056234719
17,100,5,866,350,6,216,0.9422632794457275
18,100,5,919,364,6,220,0.9455930359085963
19,100,5,965,370,6,220,0.9481865284974094
20,100,5,1023,389,7,225,0.9384164222873901
21,100,5,1082,403,7,233,0.9417744916820703
22,100,5,1144,415,7,233,0.9449300699300699
23,100,5,1191,454,7,266,0.947103274559194
24,100,5,1254,464,7,266,0.9497607655502392
25,100,5,1308,480,8,280,0.9418960244648318
26,100,5,1345,513,8,303,0.9434944237918216
27,100,5,1406,533,8,307,0.9459459459459459
28,100,5,1449,553,8,321,0.9475500345065563
29,100,5,1501,569,8,331,0.9493670886075949
30,100,5,1545,595,8,353,0.9508090614886732
31,100,5,1614,599,8,353,0.952912019826518
32,100,5,1649,617,8,363,0.9539114614918133
33,100,5,1711,625,9,363,0.9514903565166569
34,100,5,1776,633,9,363,0.9532657657657657
35,100,5,1837,647,10,363,0.9433859553620033
36,100,5,1892,669,10,373,0.945031712473573
37,100,5,1954,675,11,373,0.9421699078812692
38,100,5,2022,685,11,373,0.9441147378832839
39,100,5,2081,700,11,382,0.9456991830850553
40,100,5,2155,706,11,382,0.9475638051044084
41,100,5,2207,727,11,391,0.9487992750339828
42,100,5,2267,737,11,391,0.9501543890604323
43,100,5,2325,745,11,391,0.9513978494623656
44,100,5,2365,768,11,404,0.9522198731501057
45,100,5,2431,772,12,404,0.9485808309337721
46,100,5,2487,784,12,404,0.9497386409328509
47,100,5,2545,790,13,404,0.9477406679764243
48,100,5,2609,800,13,404,0.9490226140283634
49,100,5,2673,816,14,404,0.943509165731388
50,100,5,2722,830,14,404,0.9445260837619398
51,100,5,2736,887,14,451,0.9448099415204678
52,100,5,2789,893,15,451,0.9419146647543922
53,100,5,2839,909,15,451,0.9429376541035576
54,100,5,2889,925,15,451,0.9439252336448598
55,100,5,2958,935,16,451,0.9401622718052738
56,100,5,3026,939,17,451,0.9382022471910112
57,100,5,3084,971,17,469,0.9393644617380026
58,100,5,3142,979,18,469,0.93475493316359
59,100,5,3202,993,20,469,0.9259837601499064
60,100,5,3255,1013,20,469,0.9271889400921659
61,100,5,3306,1025,20,477,0.9283121597096189
62,100,5,3370,1035,22,477,0.9195845697329377
63,100,5,3434,1045,22,477,0.9210832847990681
64,100,5,3497,1051,22,477,0.9225050042893909
65,100,5,3546,1071,22,483,0.9235758601240834
66,100,5,3613,1085,22,483,0.9249930805424855
67,100,5,3686,1091,22,483,0.9264785675529029
68,100,5,3735,1113,22,497,0.9274431057563588
69,100,5,3776,1150,22,526,0.9282309322033898
70,100,5,3817,1187,22,555,0.9290018339009694
71,100,5,3841,1226,22,586,0.9294454569122624
72,100,5,3905,1242,22,586,0.9306017925736235
73,100,5,3957,1263,22,599,0.9315137730603993
74,100,5,4007,1271,22,599,0.9323683553780884
75,100,5,4044,1311,23,627,0.9310089020771514
76,100,5,4085,1332,23,636,0.9317013463892289
77,100,5,4148,1342,23,636,0.932738669238187
78,100,5,4187,1372,25,654,0.9278719847145928
79,100,5,4225,1400,25,660,0.9285207100591716
80,100,5,4295,1410,25,660,0.929685681024447
81,100,5,4344,1420,25,660,0.9304788213627992
82,100,5,4378,1455,25,681,0.9310187300137049
83,100,5,4415,1481,25,697,0.9315968289920725
84,100,5,4433,1511,25,717,0.9318745770358674
85,100,5,4496,1517,25,717,0.9328291814946619
86,100,5,4538,1538,25,726,0.9334508594094315
87,100,5,4597,1552,26,726,0.9334348488144442
88,100,5,4666,1570,26,726,0.9344192027432491
89,100,5,4711,1600,26,738,0.9350456378688177
90,100,5,4766,1610,26,738,0.9357952161141418
91,100,5,4817,1631,26,753,0.9364749844301432
92,100,5,4874,1647,27,753,0.933935166187936
93,100,5,4932,1655,28,753,0.929845904298459
94,100,5,5005,1665,28,753,0.9308691308691309
95,100,5,5076,1682,28,762,0.9318360914105595
96,100,5,5137,1698,28,762,0.9326455129452988
97,100,5,5202,1710,28,762,0.9334871203383314
98,100,5,5251,1735,28,775,0.9341077889925729
99,100,5,5323,1741,30,775,0.9299267330452752
100,100,5,5382,1756,30,780,0.9306949089557786
101,100,5,5459,1762,30,780,0.9316724674848873
102,100,5,5523,1768,30,780,0.9324642404490313
103,100,5,5582,1786,30,780,0.9331780723754927
104,100,5,5645,1796,30,780,0.9339238263950399
105,100,5,5717,1806,30,780,0.9347559909043205
106,100,5,5785,1830,30,780,0.9355229040622299
107,100,5,5851,1834,30,780,0.9362502136386942
