round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,17,77,12,2,0,0.8831168831168831
2,100,20,137,37,2,15,0.9343065693430657
3,100,9,202,58,3,30,0.9306930693069307
4,100,8,258,66,5,30,0.8953488372093024
5,100,12,332,74,8,30,0.8825301204819277
6,100,6,387,82,8,30,0.8992248062015504
7,100,11,461,93,10,31,0.8980477223427332
8,100,10,543,109,10,31,0.9134438305709024
9,100,10,599,119,10,39,0.9215358931552587
10,100,8,678,129,10,39,0.9306784660766961
11,100,8,736,150,11,52,0.9279891304347826
12,100,10,819,154,11,52,0.9352869352869353
13,100,9,883,175,12,69,0.9297848244620611
14,100,7,953,181,12,69,0.9349422875131165
15,100,7,1023,183,12,69,0.9393939393939394
16,100,11,1094,189,12,69,0.943327239488117
17,100,12,1177,196,12,70,0.9473237043330501
18,100,7,1232,216,13,88,0.939935064935065
19,100,8,1291,225,13,93,0.9426800929512006
20,100,9,1357,229,14,93,0.9403095062638173
21,100,10,1434,237,15,93,0.9337517433751743
22,100,7,1485,247,15,99,0.936026936026936
23,100,8,1572,253,15,99,0.9395674300254453
24,100,9,1632,262,15,104,0.9417892156862745
25,100,7,1710,269,15,111,0.9444444444444444
26,100,13,1783,275,18,113,0.9371845204711161
27,100,7,1850,285,18,113,0.9394594594594594
28,100,11,1912,301,18,119,0.9414225941422594
29,100,7,1989,309,18,119,0.9436902966314731
30,100,10,2064,319,18,119,0.9457364341085271
31,100,8,2133,321,20,119,0.9390529770276606
32,100,7,2185,339,20,135,0.9405034324942791
33,100,9,2252,345,20,135,0.9422735346358793
34,100,14,2307,363,21,151,0.9393151278716948
35,100,6,2342,367,22,151,0.9380871050384287
36,100,6,2404,375,22,151,0.9396838602329451
37,100,12,2474,385,23,151,0.9373484236054972
38,100,8,2526,400,23,158,0.9386381631037213
39,100,5,2558,411,23,165,0.9394057857701329
40,100,9,2599,444,23,190,0.9403616775682955
41,100,7,2653,454,23,190,0.9415755748209574
42,100,11,2722,456,24,190,0.9419544452608376
43,100,9,2779,486,24,214,0.9431450161928752
44,100,6,2846,490,24,214,0.9444834855938159
45,100,10,2922,502,27,214,0.9380561259411362
46,100,9,2984,523,28,229,0.9343163538873994
47,100,6,3050,540,29,236,0.9321311475409836
48,100,10,3102,570,30,258,0.9297227595099935
49,100,8,3180,578,30,258,0.9314465408805032
50,100,7,3253,588,30,258,0.9329849369812481
51,100,11,3294,599,30,265,0.9338190649666059
52,100,7,3351,610,30,272,0.9349447925992241
53,100,9,3390,647,31,305,0.9353982300884955
54,100,11,3462,662,31,310,0.9367417677642981
55,100,7,3526,688,31,322,0.9378899602949518
56,100,8,3594,690,31,322,0.9390651085141903
57,100,15,3657,708,31,334,0.9401148482362592
58,100,12,3733,724,31,342,0.9413340476828288
59,100,7,3775,748,32,362,0.9414569536423841
60,100,7,3845,760,32,362,0.9425227568270481
61,100,7,3912,772,32,362,0.9435071574642127
62,100,7,3970,789,33,373,0.9423173803526448
63,100,11,4024,811,33,387,0.9430914512922465
64,100,7,4092,817,34,387,0.9411045943304008
65,100,13,4154,838,34,404,0.9419836302359171
66,100,11,4237,846,35,404,0.9419400519235308
67,100,7,4313,852,35,404,0.9429631347090193
68,100,7,4383,863,36,411,0.9404517453798767
69,100,9,4455,871,38,411,0.9389450056116723
70,100,9,4528,888,38,418,0.9399293286219081
71,100,7,4604,900,38,418,0.9409209383145091
72,100,11,4665,923,38,431,0.9416934619506967
73,100,7,4734,929,38,431,0.9425433037600338
74,100,7,4803,939,38,439,0.9433687278784093
75,100,8,4849,957,38,451,0.9439059599917509
76,100,7,4900,1010,38,498,0.9444897959183673
77,100,10,4957,1039,38,523,0.9451281016743999
78,100,7,5028,1057,38,523,0.9459029435163087
79,100,10,5110,1061,38,523,0.9467710371819961
80,100,7,5163,1063,38,523,0.947317451094325
81,100,11,5234,1069,38,523,0.9480320978219335
82,100,8,5317,1083,38,533,0.9488433327064134
83,100,12,5391,1090,38,534,0.9495455388610647
84,100,10,5450,1114,38,546,0.950091743119266
85,100,11,5526,1130,39,556,0.9496923633731451
86,100,7,5579,1134,39,556,0.9501702814124395
87,100,8,5656,1147,39,563,0.9508486562942009
88,100,6,5707,1166,39,576,0.9512878920623795
89,100,7,5760,1189,39,595,0.9517361111111111
90,100,10,5820,1204,39,604,0.952233676975945
91,100,9,5865,1216,39,616,0.9526001705029838
92,100,9,5938,1226,39,616,0.9531828898619064
93,100,8,6005,1238,39,616,0.9537052456286428
94,100,7,6048,1257,39,627,0.9540343915343915
95,100,9,6106,1294,39,648,0.954471012119227
96,100,7,6185,1300,39,648,0.9550525464834276
97,100,7,6248,1309,40,651,0.9535851472471191
98,100,9,6300,1328,41,662,0.9517460317460318
99,100,16,6352,1351,41,675,0.9521410579345088
100,100,7,6414,1362,41,682,0.9526036794512005
101,100,7,6475,1368,42,682,0.9522779922779923
102,100,11,6542,1387,42,693,0.9527667380006114
103,100,8,6614,1399,43,693,0.9508618082854551
104,100,10,6676,1423,43,707,0.9513181545835829
105,100,12,6748,1439,43,719,0.9518375815056312
106,100,8,6803,1457,43,727,0.9522269586946935
107,100,8,6858,1484,43,744,0.952610090405366
108,100,7,6918,1490,43,744,0.9530211043654235
109,100,7,6976,1500,43,744,0.9534116972477065
110,100,9,7032,1525,43,761,0.9537827076222981
111,100,7,7100,1531,43,761,0.954225352112676
112,100,10,7143,1567,44,791,0.9542209155816883
113,100,8,7216,1577,45,791,0.9526053215077606
114,100,8,7290,1583,46,791,0.952400548696845
115,100,6,7348,1597,46,797,0.9527762656505171
116,100,13,7431,1605,46,797,0.9533037276275064
117,100,9,7491,1645,46,829,0.9536777466292885
118,100,10,7555,1662,47,842,0.9530112508272667
119,100,6,7617,1668,47,842,0.9533937245634765
